director_id,movie_id,title,budget,homepage,overview,popularity,release_date,revenue,runtime,movie_status,vote_average,vote_count
257,41630,No Strings Attached,25000000,http://www.nostringsattachedmovie.com/,"Emma is a busy doctor who sets up a seemingly perfect arrangement when she offers her best friend Adam a relationship with one rule: No strings attached. But when a fling becomes a thing, can sex friends stay best friends?",38.688822,21/01/2011 00:00,147780440,107,Released,6.1,1331
633,41733,Due Date,65000000,http://duedatemovie.warnerbros.com/,"Peter Highman must scramble across the US in five days to be present for the birth of his first child. He gets off to a bad start when his wallet and luggage are stolen, and put on the 'no-fly' list. Peter embarks on a terrifying journey when he accepts a ride from an actor.",43.865294,04/11/2010 00:00,211780824,95,Released,6.2,1685
108,41823,Mo' Better Blues,10000000,,"Opens with Bleek as a child learning to play the trumpet, his friends want him to come out and play but mother insists he finish his lessons. Bleek grows into adulthood and forms his own band - The Bleek Gilliam Quartet. The story of Bleek's and Shadow's friendly rivalry on stage which spills into their professional relationship and threatens to tear apart the quartet.",3.079862,03/08/1990 00:00,16153593,129,Released,6.3,47
1208,42151,Down Terrace,31192,http://downterrace.blogspot.com/,"After serving jail time for a mysterious crime, Bill and Karl get out of jail and become preoccupied with figuring out who turned them in to the police. On top of that, the \""family business\"" is on the rocks, and the motley crew of criminals who operate out of Down Terrace aren't feeling terribly trusting of one another. It might look like an ordinary house, but at Down Terrace, the walls are closing in..",1.330379,01/09/2009 00:00,10000,89,Released,6.3,26
646,42188,Never Let Me Go,15000000,http://www.foxsearchlight.com/neverletmego/,"As children, Kathy, Ruth, and Tommy spend their childhood at an idyllic and secluded English boarding school. As they grow into adults, they must come to terms with the complexity and strength of their love for one another while also preparing for the haunting reality awaiting them.",30.983397,15/09/2010 00:00,9455232,104,Released,6.8,737
1209,42297,Burlesque,55000000,http://www.burlesquethemovie.com/,"The Burlesque Lounge has its best days behind it. Tess, a retired dancer and owner of the venue, struggles to keep the aging theater alive, facing all kinds of financial and artistic challenges. With the Lounge's troupe members becoming increasingly distracted by personal problems and a threat coming from a wealthy businessman's quest to buy the spot from Tess, the good fortune seems to have abandoned the club altogether. Meanwhile, the life of Ali, a small-town girl from Iowa, is about to change dramatically. Hired by Tess as a waitress at the Lounge, Ali escapes a hollow past and quickly falls in love with the art of burlesque. Backed by newfound friends amongst the theater's crew, she manages to fulfill her dreams of being on stage herself. Things take a dramatic turn though when Ali's big voice makes her become the main attraction of the revue",22.863516,23/11/2010 00:00,89519773,119,Released,6.9,573
1126,42345,The Molly Maguires,11000000,,"Life is rough in the coal mines of 1876 Pennsylvania. A secret group of Irish emigrant miners, known as the Molly Maguires, fights against the cruelty of the mining company with sabotage and murder. A detective, also an Irish emigrant, is hired to infiltrate the group and report on its members. But on which side do his sympathies lie?",1.396985,27/01/1970 00:00,2200000,124,Released,5.9,16
1210,42618,Sweet Charity,8000000,,"Taxi dancer Charity continues to have Faith in the human race despite apparently endless disappointments at its hands, and Hope that she will finally meet the nice young man to romance her away from her sleazy life. Maybe, just maybe, handsome Oscar will be the one to do it.",0.709143,01/01/1969 00:00,20000000,149,Released,6.5,15
125,42684,Skyline,10000000,,"When strange lights descend on the city of Los Angeles, people are drawn outside like moths to a flame where an extraterrestrial force threatens to swallow the entire human population off the face of the Earth. Now the band of survivors must fight for their lives as the world unravels around them.",26.268209,11/11/2010 00:00,66821036,100,Released,4.7,507
26,42807,The Newton Boys,27000000,,"Four Newton brothers are a poor farmer family in the 1920s. The oldest of them, Willis, one day realizes that there's no future in the fields and offers his brothers to become a bank robbers. Soon the family agrees. They become very famous robbers, and five years later execute the greatest train robbery in American history.",3.123583,26/03/1998 00:00,76000000,113,Released,5.9,44
409,42888,How Do You Know,120000000,http://www.howdoyouknow-movie.com/,"After being cut from the USA softball team and feeling a bit past her prime, Lisa finds herself evaluating her life and in the middle of a love triangle, as a corporate guy in crisis competes with her current, baseball-playing beau.",11.137655,17/12/2010 00:00,48668907,121,Released,4.9,223
1211,42889,The Virginity Hit,2000000,http://www.thevirginityhit.com/,"Four guys, one camera, and their experience chronicling the exhilarating and terrifying rite of passage: losing your virginity. As these guys help their buddy get laid, they'll have to survive friends with benefits, Internet hookups, even porn stars during an adventure that proves why you will always remember your first time.",3.125382,10/09/2010 00:00,563706,120,Released,4.6,19
1213,43074,Ghostbusters,144000000,http://www.ghostbusters.com/,"Following a ghost invasion of Manhattan, paranormal enthusiasts Erin Gilbert and Abby Yates, nuclear engineer Jillian Holtzmann, and subway worker Patty Tolan band together to stop the otherworldly threat.",66.21806,14/07/2016 00:00,229147509,116,Released,5.3,2142
873,43266,How Green Was My Valley,1250000,,"At the turn of the century in a Welsh mining village, the Morgans (he stern, she gentle) raise coal-mining sons and hope their youngest will find a better life. Lots of atmosphere, very sentimental view of pre-union miners' lives. The film is based on the 1939 Richard Llewellyn novel of the same name.",7.70019,28/10/1941 00:00,6000000,118,Released,6.8,72
174,43306,A Guy Named Joe,2627000,,"Pete Sandidge (Tracy), a daredevil bomber pilot, dies when he crashes his plane into a German aircraft carrier, leaving his devoted girlfriend, Dorinda (Irene Dunne), who is also a pilot, heartbroken. In heaven, Pete receives a new assignment: he is to become the guardian angel for Ted Randall (Van Johnson), a young Army flyer. Invisibly, Pete guides Ted through flight school and into combat, but the ectoplasmic mentor's tolerance is tested when Ted falls for Dorinda. Ultimately, however, Pete not only comes to terms with their relationship but also acts as Dorinda's copilot when she undertakes a dangerous bombing raid, so that Ted won't have to. Remade by Steven Speilberg in 1989 as ALWAYS",0.531444,01/03/1944 00:00,5363000,120,Released,6,8
168,43347,Love & Other Drugs,30000000,http://www.loveandotherdrugsthemovie.com/,"Maggie, an alluring free spirit who won't let anyone - or anything - tie her down. But she meets her match in Jamie, whose relentless and nearly infallible charm serve him well with the ladies and in the cutthroat world of pharmaceutical sales. Maggie and Jamie's evolving relationship takes them both by surprise, as they find themselves under the influence of the ultimate drug: love.",20.236951,22/11/2010 00:00,102820008,112,Released,6.6,1233
390,43434,Carlos,18000000,,"The story of Venezuelan revolutionary, Ilich Ramirez Sanchez, who founded a worldwide terrorist organization and raided the OPEC headquarters in 1975 before being caught by the French police.",1.138383,19/05/2010 00:00,871279,338,Released,6.7,50
310,43539,The Next Three Days,30000000,http://www.thenextthreedaysmovie.com/index.html,"A married couple's life is turned upside down when the wife is accused of a murder. Lara Brennan is arrested for murdering her boss with whom she had an argument. It seems she was seen leaving the scene of the crime and her fingerprints were on the murder weapon. Her husband, John would spend the next few years trying to get her released, but there's no evidence that negates the evidence against her. And when the strain of being separated from her family, especially her son, gets to her, John decides to break her out. So he does a lot of research to find a way.",34.421696,18/11/2010 00:00,51148651,133,Released,6.9,905
1046,43546,Bathing Beauty,2361000,,A big splash in her first starring role: Esther Williams is a teacher at a women's college -- and wacky Red Skelton enrolls to be near her. An astonishing flames-and-fountains aquatic finale.,0.628051,01/07/1944 00:00,6892000,101,Released,7,4
701,43593,Piranha 3D,24000000,http://www.piranha-3d.com,"Each year the population of sleepy Lake Victoria, Arizona explodes from 5,000 to 50,000 residents for the annual Spring Break celebration. But then, an earthquake opens an underwater chasm, releasing an enormous swarm of ancient Piranha that have been dormant for thousands of years, now with a taste for human flesh. This year, there's something more to worry about than the usual hangovers and complaints from locals, a new type of terror is about to be cut loose on Lake Victoria.",23.343839,20/08/2010 00:00,83188165,88,Released,5.3,581
